,SS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
176,0.2954479137920565,0.4535255344261049,0.5307890130328858,-0.009687994896352614,-0.42670791019670185,10,16
177,0.2954479137920565,-0.19177198900840423,-0.8835939867351923,-0.025471685704614944,-0.6010620047981379,10,17
178,1.2976600548788535,0.5432521172044873,0.7000702138043366,-0.007493322534496456,-0.40584024528670937,10,18
179,1.9354314173886331,0.5209141032693775,-2.0219995614917705,-0.008039700433710896,-0.7413957569066241,10,19
180,2.390982390609905,0.20265368092945749,-0.9428410936831375,-0.01582420900579454,-0.608365525620544,10,20
181,2.390982390609905,0.4501620646454982,-1.1107088358429635,-0.009770263873269612,-0.629058950387289,10,21
182,2.6643129745426677,-0.23145535917753976,0.8159104955250973,-0.02644232331321104,-0.3915603596820957,10,22
183,0.2954479137920565,0.48633144941121365,-0.7988564919774286,-0.008885576786871604,-0.5906162279613784,10,23
184,1.5709906388116164,0.41887932341905054,-1.9623285876967538,-0.010535425829145679,-0.7340399850882962,10,24
185,-0.34232344871772413,0.4405355591153992,1.9981725303099211,-0.010005723922833137,-0.2458203255538859,11,12
186,0.2954479137920565,-3.126363265884368,-0.9601214897167518,-0.09725048491076875,-0.6104957179413575,11,13
187,0.2954479137920565,0.5946212138221143,1.5132103771327987,-0.0062368572472952305,-0.3056026738619644,11,14
188,0.2954479137920565,0.42393710825463626,0.815255588011778,-0.010411714658529811,-0.3916410915676961,11,15
189,0.2954479137920565,0.6787713999997267,1.8094433247701134,-0.004178581069485071,-0.26908538866772225,11,16
190,0.2954479137920565,0.34084905656018555,-1.3897296525802785,-0.012444011498638828,-0.6634544584534668,11,17
191,0.2954479137920565,0.0023677657839143128,1.0395953313743058,-0.020723113531387304,-0.3639862393505061,11,18
192,0.2954479137920565,0.6043227966018554,0.37790343565086326,-0.005999560841551725,-0.44555445065033517,11,19
193,0.2954479137920565,0.7177062713480982,1.0288988319148231,-0.0032262514095920923,-0.3653048202999156,11,20
194,0.2954479137920565,0.6408553192225979,1.0409636464824685,-0.005105991564510839,-0.36381756414594535,11,21
195,0.2954479137920565,0.2856345574091354,-1.2634415108227364,-0.01379453362383599,-0.6478866422264303,11,22
196,0.2954479137920565,0.6562890170712369,1.0088408499411525,-0.004728490170154745,-0.3677774117317447,11,23
197,0.2954479137920565,0.7094037252636608,1.2046686032744323,-0.003429327999163738,-0.3436372950618922,11,24
198,-0.34232344871772413,-2.7290922004510136,-1.1066190097919304,-0.08753341110193769,-0.6285547885596071,12,13
199,-0.34232344871772413,0.6787266663553572,1.7678400570468602,-0.004179675234557481,-0.274213914729997,12,14
200,-0.34232344871772413,0.7786662375197068,0.8621777433803574,-0.0017351977129751192,-0.3858568945592634,12,15
201,-0.34232344871772413,0.5749918675849031,1.0882905813786896,-0.00671698233769923,-0.3579834690773219,12,16
202,-0.34232344871772413,-0.05294047270445899,-1.272835407737998,-0.022075928479140184,-0.649044648503166,12,17
203,-0.34232344871772413,0.4027704869001094,0.4434231981473335,-0.01092944081550819,-0.43747768582040836,12,18
204,-0.34232344871772413,0.662086172732512,0.08485991925115405,-0.004586694317540998,-0.48167856766041683,12,19
205,-0.34232344871772413,0.3416262517319001,0.0663334406570163,-0.012425001649937213,-0.4839623673115463,12,20
206,-0.34232344871772413,0.5653373434860189,0.09297325056378998,-0.00695312770901053,-0.48067841951423007,12,21
