,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
256,1.8519625322483098,0.6648587244336615,0.293275143231701,-0.02696318849474233,-0.45598676587529763,18,20
257,0.310057075534785,0.4983516965551424,0.34988898983417627,-0.0524958372408455,-0.4490078528313076,18,21
258,-0.8463720170003587,-0.6059114286638981,0.7646159237750904,-0.22182660278704436,-0.3978835540480541,18,22
259,1.0810098038915472,0.5519116422061943,0.8898352936016338,-0.04428280685652797,-0.3824474876811299,18,23
260,1.0810098038915472,0.6928346298500181,0.5914892811391558,-0.022673285687329403,-0.41922525501103536,18,24
261,1.0810098038915472,0.5560622007429752,0.7149519232981643,-0.04364634871677253,-0.4040057443167858,19,20
262,0.310057075534785,0.22572278221095046,0.7042698101472376,-0.09430150993029074,-0.4053225518343856,19,21
263,-1.617324745357121,-0.6154687574893479,-1.1083007389998762,-0.2232921500552909,-0.6287620990076712,19,22
264,1.0810098038915472,0.1758036354694924,0.9937092387019463,-0.10195625012771192,-0.36964271863794007,19,23
265,1.0810098038915472,0.4882993581758512,0.37391822940357605,-0.054037290644858404,-0.4460457157653427,19,24
266,0.6955334397131662,0.4742763311445456,1.4686043408918257,-0.056187620442401,-0.31110135778550485,20,21
267,-0.46089565282197725,-0.7674407916135092,0.26700305623756254,-0.24659596260880057,-0.45922538366263266,20,22
268,1.4664861680699284,0.5348287192219348,0.17820596521912335,-0.04690234957295947,-0.4701715958345125,20,23
269,1.4664861680699284,0.6620928890013275,-0.32388979867441453,-0.027387309359087064,-0.5320660419154035,20,24
270,-1.23184838117874,-0.7102543293542637,-0.4465486548180277,-0.23782683212523392,-0.5471864681445608,21,22
271,0.6955334397131662,0.4153500769766924,0.2568688917788825,-0.06522353543506476,-0.4604746443431025,21,23
272,0.6955334397131662,0.4393735326929062,0.16618732742282932,-0.06153971220979426,-0.47165315967659704,21,24
273,-0.46089565282197725,-0.50648294527919,0.38711513583906143,-0.2065799638075072,-0.4444189041637636,22,23
274,-0.46089565282197725,-0.46233277281287716,-0.9389568825329438,-0.1998098541008786,-0.6078867103926716,22,24
275,0.6955334397131662,0.6252437974944133,1.2693254013146618,-0.0330378510932503,-0.33566690975325897,23,24
276,0.310057075534785,0.7122488335091115,0.37838520450919916,-0.019696257936437145,-0.44549506194648614,2,1
277,-1.23184838117874,0.049595211741842574,0.5482439189682742,-0.12130939931843843,-0.4245562056575375,3,1
278,0.310057075534785,0.44130573842242876,-1.1766524862436225,-0.06124342243256575,-0.6371879688088946,4,1
279,0.6955334397131662,0.5481242932005654,0.12704538646019856,-0.0448635694409768,-0.4764782725905683,5,1
280,1.0810098038915472,0.1073406230113417,-1.0183370662342428,-0.11245455804579807,-0.6176720797451066,6,1
281,-0.07541928864359615,0.18504116481032384,-0.1282408864680586,-0.10053974179802538,-0.507947971383526,7,1
282,-0.46089565282197725,0.5554279221582351,-0.39489538027312737,-0.04374361075140065,-0.5408190556983195,8,1
283,-0.8463720170003591,0.43413139309933146,1.216243427118326,-0.062343556411604384,-0.3422104411391541,9,1
284,0.310057075534785,0.1603003871139008,0.019208006964053125,-0.10433356116214898,-0.48977162288488385,10,1
285,1.4664861680699284,0.48635242646127635,0.08005669332748853,-0.05433583854541402,-0.4822706718551252,11,1
286,1.0810098038915472,0.694238552895689,-0.3392658984434445,-0.022458004239762963,-0.5339614874589163,12,1
287,-2.0028011095355027,-3.1868234896856977,-0.6880493138919251,-0.6175908052850231,-0.5769567840811805,13,1
288,1.0810098038915472,0.4626782919204591,0.28712757657335164,-0.05796609589430912,-0.4567445899009641,14,1
